번호,제조사,제품명,가격,세부스펙,이미지,상품주소
1,GIGABYTE,GIGABYTE 지포스 RTX 3050 WINDFORCE OC V2 D6 6GB 피씨디렉트,"365,730","RTX 3050 / PCIe4.0x16(at x8) / 300W 이상 / 전원 포트 : 없음 / 가로(길이) : 191mm / 베이스클럭 : 1042 / 부스트클럭 : 1477MHz / 스트림 프로세서 : 2304 / GDDR6 / 출력단자 : HDMI2.1 , DP1.4 / 지원정보 : 8K 지원 , HDCP 2.3 / 2팬 / 두께 : 36mm / 제로팬(0-dB기술) / A/S 3년",https://img.danuri.io/catalog-image/218/973/071/a20e378dec4547959866e299898d2b3f.jpg?shrink=130:130&_v=20260921135623,https://prod.danawa.com/info/?pcode=71973218&cate=112753
2,GIGABYTE,GIGABYTE 지포스 RTX 3050 WINDFORCE OC V2 D6 6GB 제이씨현,"364,910","RTX 3050 / PCIe4.0x16(at x8) / 300W 이상 / 전원 포트 : 없음 / 가로(길이) : 191mm / 베이스클럭 : 1042 / 부스트클럭 : 1477MHz / 스트림 프로세서 : 2304 / GDDR6 / 출력단자 : HDMI2.1 , DP1.4 / 지원정보 : 8K 지원 , HDCP 2.3 / 2팬 / 두께 : 36mm / 제로팬(0-dB기술) / A/S 3년",https://img.danuri.io/catalog-image/731/901/071/ffb2cd620f0e499aaf35f6b3719d2a6d.jpg?shrink=130:130&_v=20260921150155,https://prod.danawa.com/info/?pcode=71901731&cate=112753
3,GIGABYTE,GIGABYTE 지포스 RTX 3050 WINDFORCE OC D6 6GB 피씨디렉트,"369,600","RTX 3050 / PCIe4.0x16(at x8) / 300W 이상 / 전원 포트 : 없음 / 가로(길이) : 191mm / 베이스클럭 : 1042 / 부스트클럭 : 1477MHz / 스트림 프로세서 : 2304 / GDDR6 / 출력단자 : HDMI2.1 , DP1.4 / 지원정보 : 8K 지원 , HDCP 2.3 / 2팬 / 두께 : 36mm / 제로팬(0-dB기술) / A/S 3년",https://img.danuri.io/catalog-image/325/003/046/7ec197dca06640ce893cf33132d3bf6a.jpg?shrink=130:130&_v=20260921080609,https://prod.danawa.com/info/?pcode=46003325&cate=112753
4,GIGABYTE,GIGABYTE 지포스 RTX 3060 WINDFORCE OC D6 12GB 피씨디렉트,"521,970","RTX 3060 / PCIe4.0x16 / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 198mm / 베이스클럭 : 1792 / 스트림 프로세서 : 3584 / GDDR6 / VRAM 대역폭 : 360 GB/s / 출력단자 : HDMI2.1 , DP1.4 / 지원정보 : 8K 지원 / 2팬 / 두께 : 39mm / 제로팬(0-dB기술) / 백플레이트 / A/S 3년",https://img.danuri.io/catalog-image/794/658/017/3365dc6567f64fa5ae2d59129cef1c41.jpg?shrink=130:130&_v=20260921110328,https://prod.danawa.com/info/?pcode=17658794&cate=112753
5,GIGABYTE,GIGABYTE 지포스 RTX 3060 WINDFORCE OC D6 12GB 제이씨현,"563,160","RTX 3060 / PCIe4.0x16 / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 198mm / 베이스클럭 : 1792 / 스트림 프로세서 : 3584 / GDDR6 / VRAM 대역폭 : 360 GB/s / 출력단자 : HDMI2.1 , DP1.4 / 지원정보 : 8K 지원 / 2팬 / 두께 : 39mm / 제로팬(0-dB기술) / 백플레이트 / A/S 3년",https://img.danuri.io/catalog-image/824/658/017/af89a256cfbf429f82bc26274c0cbadf.jpg?shrink=130:130&_v=20260921110112,https://prod.danawa.com/info/?pcode=17658824&cate=112753
6,GIGABYTE,GIGABYTE 지포스 RTX 3060 GAMING OC V2 D6 8GB 피씨디렉트,"521,040","RTX 3060 / PCIe4.0x16 / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 198mm / 부스트클럭 : 1807MHz / 스트림 프로세서 : 3584 / GDDR6 / 출력단자 : HDMI2.1 , DP1.4 / 지원정보 : 8K 지원 / 2팬 / 두께 : 39mm / 백플레이트 / 제로팬(0-dB기술) / A/S 3년",https://img.danuri.io/catalog-image/730/676/072/12dbba9f2a7243c997c55698eb9839bb.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=72676730&cate=112753
7,GIGABYTE,GIGABYTE 지포스 RTX 3070 GAMING OC V2 D6 8GB 피씨디렉트,"805,000","RTX 3070 / PCIe4.0x16 / 650W 이상 / 전원 포트 : 6핀 x1 + 8핀 x1 / 가로(길이) : 286mm / 부스트클럭 : 1815MHz / 스트림 프로세서 : 5888 / GDDR6 / 출력단자 : HDMI2.1 , DP1.4 / 지원정보 : HDCP 2.3 , 8K 지원 , HDR 지원 / 3팬 / 두께 : 50~59mm / 제로팬(0-dB기술) / Dual BIOS / LED 라이트 / 백플레이트 / RGB FUSION / A/S 3년 / LHR(Lite Hash Rate) 버전",https://img.danuri.io/catalog-image/991/857/014/e64be2a6d6c7458abce4c3b17770da5e.jpg?shrink=130:130&_v=20260921080444,https://prod.danawa.com/info/?pcode=14857991&cate=112753
8,GIGABYTE,GIGABYTE 지포스 RTX 4060 Ti WINDFORCE OC D6 8GB 제이씨현,"2,697,030","RTX 4060 Ti / PCIe4.0x16(at x8) / 500W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 201mm / 부스트클럭 : 2550MHz / 스트림 프로세서 : 4352 / 최대 AI TOPS : 353(sparsity) / GDDR6 / 출력단자 : HDMI2.1 , DP1.4 / 지원정보 : 8K 지원 , HDR 지원 / 2팬 / 두께 : 41mm / 백플레이트 / 제로팬(0-dB기술) / A/S 3년",https://img.danuri.io/catalog-image/644/730/020/4c23552d72a04385b3b9f177059e753b.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=20730644&cate=112753
9,GIGABYTE,GIGABYTE 지포스 RTX 4060 Ti WINDFORCE OC D6 8GB 피씨디렉트,"1,153,400","RTX 4060 Ti / PCIe4.0x16(at x8) / 500W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 201mm / 부스트클럭 : 2550MHz / 스트림 프로세서 : 4352 / 최대 AI TOPS : 353(sparsity) / GDDR6 / 출력단자 : HDMI2.1 , DP1.4 / 지원정보 : 8K 지원 , HDR 지원 / 2팬 / 두께 : 41mm / 백플레이트 / A/S 3년",https://img.danuri.io/catalog-image/055/611/020/2bc49ddd09ec4fdd8f063a7c00eedd6f.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=20611055&cate=112753
10,GIGABYTE,GIGABYTE 지포스 RTX 4070 SUPER GAMING OC D6X 12GB 제이씨현,"5,407,620","RTX 4070 SUPER / PCIe4.0x16 / 700W 이상 / 전원 포트 : 16핀(12VHPWR) x1 / 가로(길이) : 300mm / 부스트클럭 : 2565MHz / 스트림 프로세서 : 7168 / 최대 AI TOPS : 568(AI sparsity) / GDDR6X / VRAM 대역폭 : 504 GB/s / 출력단자 : HDMI2.1 , DP1.4 / 지원정보 : 8K 지원 , HDR 지원 , HDCP 2.3 / 3팬 / 두께 : 57.6mm / 제로팬(0-dB기술) / 백플레이트 / LED 라이트 / Dual BIOS / 구성품 : 2x8핀 to 16핀 커넥터 / A/S 4년",https://img.danuri.io/catalog-image/785/493/032/3782680db5574daa9cff7ec1c1c48cf6.jpg?shrink=130:130&_v=20260921080456,https://prod.danawa.com/info/?pcode=32493785&cate=112753
11,GIGABYTE,GIGABYTE 지포스 RTX 4070 SUPER GAMING OC D6X 12GB 피씨디렉트,"5,407,620","RTX 4070 SUPER / PCIe4.0x16 / 700W 이상 / 전원 포트 : 16핀(12VHPWR) x1 / 가로(길이) : 300mm / 부스트클럭 : 2565MHz / 스트림 프로세서 : 7168 / 최대 AI TOPS : 568(AI sparsity) / GDDR6X / VRAM 대역폭 : 504 GB/s / 출력단자 : HDMI2.1 , DP1.4 / 지원정보 : 8K 지원 , HDR 지원 , HDCP 2.3 / 3팬 / 두께 : 57.6mm / 제로팬(0-dB기술) / 백플레이트 / LED 라이트 / Dual BIOS / 구성품 : 2x8핀 to 16핀 커넥터 / A/S 4년",https://img.danuri.io/catalog-image/484/494/032/6d51bd5142d8442db0a5f6507e136d4a.jpg?shrink=130:130&_v=20260921080443,https://prod.danawa.com/info/?pcode=32494484&cate=112753
12,GIGABYTE,GIGABYTE 지포스 RTX 5050 WINDFORCE OC D6 8GB 제이씨현,"554,710","RTX 5050 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 199mm / 베이스클럭 : 2317 / 부스트클럭 : 2587MHz / 스트림 프로세서 : 2560 / 최대 AI TOPS : 421(FP4) / GDDR6 / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : HDCP 2.3 , HDR 지원 , 8K 지원 / 2팬 / 두께 : 40mm / 백플레이트 / 제로팬(0-dB기술) / Control Center / A/S 3년",https://img.danuri.io/catalog-image/855/698/093/238440a390da44b78d9255b7614ab930.jpg?shrink=130:130&_v=20260921135658,https://prod.danawa.com/info/?pcode=93698855&cate=112753
13,GIGABYTE,GIGABYTE 지포스 RTX 5050 WINDFORCE OC D6 8GB 피씨디렉트,"580,000","RTX 5050 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 199mm / 베이스클럭 : 2317 / 부스트클럭 : 2587MHz / 스트림 프로세서 : 2560 / 최대 AI TOPS : 421(FP4) / GDDR6 / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : HDCP 2.3 , HDR 지원 , 8K 지원 / 2팬 / 두께 : 40mm / 백플레이트 / 제로팬(0-dB기술) / Control Center / A/S 3년",https://img.danuri.io/catalog-image/564/386/093/128a131a19d24d4dbe3d9721ddf4cc46.jpg?shrink=130:130&_v=20260921121508,https://prod.danawa.com/info/?pcode=93386564&cate=112753
14,GIGABYTE,GIGABYTE 지포스 RTX 5050 GAMING OC D6 8GB 피씨디렉트,"647,990","RTX 5050 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 280mm / 베이스클럭 : 2317 / 부스트클럭 : 2632MHz / 스트림 프로세서 : 2560 / 최대 AI TOPS : 421(FP4) / GDDR6 / 출력단자 : DP2.1 , HDMI2.1 / 지원정보 : HDCP 2.3 , 8K 지원 , HDR 지원 / 사용전력 : 130W / 3팬 / 두께 : 40mm / 제로팬(0-dB기술) / 백플레이트 / Control Center / A/S 3년",https://img.danuri.io/catalog-image/549/386/093/3031167991c0459c899bbf24338da6c9.jpg?shrink=130:130&_v=20260921140409,https://prod.danawa.com/info/?pcode=93386549&cate=112753
15,GIGABYTE,GIGABYTE 지포스 RTX 5050 UD2 OC D6 8GB Nano LP 피씨디렉트,"628,790","RTX 5050 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 182mm / 베이스클럭 : 2317 / 부스트클럭 : 2587MHz / 스트림 프로세서 : 2560 / 최대 AI TOPS : 421(FP4) / GDDR6 / 출력단자 : DP1.4 , DP2.1 , HDMI2.1 / 지원정보 : HDCP 2.3 , 8K 지원 , HDR 지원 / 3팬 / 두께 : 36mm / 백플레이트 / 제로팬(0-dB기술) / Control Center / A/S 3년",https://img.danuri.io/catalog-image/588/386/093/1cdeb2a7faee46458247a14ddae82821.jpg?shrink=130:130&_v=20260921132143,https://prod.danawa.com/info/?pcode=93386588&cate=112753
16,GIGABYTE,GIGABYTE 지포스 RTX 5050 GAMING OC D6 8GB 제이씨현,"643,000","RTX 5050 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 280mm / 베이스클럭 : 2317 / 부스트클럭 : 2632MHz / 스트림 프로세서 : 2560 / 최대 AI TOPS : 421(FP4) / GDDR6 / 출력단자 : DP2.1 , HDMI2.1 / 지원정보 : 8K 지원 , HDCP 2.3 , HDR 지원 / 사용전력 : 130W / 3팬 / 두께 : 40mm / 제로팬(0-dB기술) / 백플레이트 / Control Center / A/S 3년",https://img.danuri.io/catalog-image/783/698/093/4efb01c25a92498bbcab01a7f405738a.jpg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=93698783&cate=112753
17,GIGABYTE,GIGABYTE 지포스 RTX 5060 GAMING OC D7 8GB 피씨디렉트,"711,310","RTX 5060 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 281mm / 베이스클럭 : 2280 / 부스트클럭 : 2595MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : DP2.1 , HDMI2.1 / 지원정보 : HDCP 2.3 , 8K 지원 , HDR 지원 / 3팬 / 두께 : 40mm / 백플레이트 / 제로팬(0-dB기술) / Dual BIOS / LED 라이트 / A/S 3년",https://img.danuri.io/catalog-image/682/889/090/e16d644577634182adff6f1f37217b27.jpg?shrink=130:130&_v=20260921131703,https://prod.danawa.com/info/?pcode=90889682&cate=112753
18,GIGABYTE,GIGABYTE 지포스 RTX 5060 WINDFORCE MAX OC D7 8GB 피씨디렉트,"663,090","RTX 5060 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 199mm / 베이스클럭 : 2280 / 부스트클럭 : 2512MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : 8K 지원 , HDCP 2.3 , HDR 지원 / 2팬 / 두께 : 40mm / 백플레이트 / 제로팬(0-dB기술) / A/S 3년",https://img.danuri.io/catalog-image/816/704/093/8a20f128658a42f5993e5ea1a214b16e.jpg?shrink=130:130&_v=20260921150259,https://prod.danawa.com/info/?pcode=93704816&cate=112753
19,GIGABYTE,GIGABYTE 지포스 RTX 5060 WINDFORCE MAX OC D7 8GB 제이씨현,"678,990","RTX 5060 / PCIe5.0x16(at x8) / 450W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 199mm / 베이스클럭 : 2280 / 부스트클럭 : 2512MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : DP2.1 , HDMI2.1 / 지원정보 : 8K 지원 , HDCP 2.3 , HDR 지원 / 2팬 / 두께 : 40mm / 백플레이트 / 제로팬(0-dB기술) / A/S 3년",https://img.danuri.io/catalog-image/963/028/094/f905033ac7854d0f82c8aeedadde47b3.jpg?shrink=130:130&_v=20260921120203,https://prod.danawa.com/info/?pcode=94028963&cate=112753
20,GIGABYTE,GIGABYTE 지포스 RTX 5060 WINDFORCE MAX OC V2 D7 8GB 제이씨현,"667,250","RTX 5060 / PCIe5.0x16(at x8) / 450W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 199mm / 베이스클럭 : 2280 / 부스트클럭 : 2512MHz / 스트림 프로세서 : 3840 / GDDR7 / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : 8K 지원 , HDR 지원 , HDCP 2.3 / 2팬 / 두께 : 40mm / 제로팬(0-dB기술) / 백플레이트 / A/S 3년",https://img.danuri.io/catalog-image/650/726/122/d2b0013dbcbe4f5aa5b7ccd885132429.jpeg?shrink=130:130&_v=20260921080458,https://prod.danawa.com/info/?pcode=122726650&cate=112753
21,GIGABYTE,GIGABYTE 지포스 RTX 5060 AERO OC D7 8GB 피씨디렉트,"730,000","RTX 5060 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 281mm / 베이스클럭 : 2280 / 부스트클럭 : 2595MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : DP2.1 , HDMI2.1 / 지원정보 : HDCP 2.3 , 8K 지원 , HDR 지원 / 3팬 / 두께 : 40mm / Dual BIOS / LED 라이트 / 제로팬(0-dB기술) / 백플레이트 / A/S 3년",https://img.danuri.io/catalog-image/754/889/090/b7e05c42b38d4bd2a4dd6cbe09e5ca72.jpg?shrink=130:130&_v=20260921143603,https://prod.danawa.com/info/?pcode=90889754&cate=112753
22,GIGABYTE,GIGABYTE 지포스 RTX 5060 EAGLE MAX OC D7 8GB 피씨디렉트,"676,160","RTX 5060 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 281mm / 베이스클럭 : 2280 / 부스트클럭 : 2550MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : DP2.1 , HDMI2.1 / 지원정보 : 8K 지원 , HDCP 2.3 , HDR 지원 / 3팬 / 두께 : 40mm / 백플레이트 / 제로팬(0-dB기술) / Control Center / A/S 3년",https://img.danuri.io/catalog-image/696/364/097/abb25f863ccc49a38f47b9cd7553ce19.jpg?shrink=130:130&_v=20260921120043,https://prod.danawa.com/info/?pcode=97364696&cate=112753
23,GIGABYTE,GIGABYTE 지포스 RTX 5060 EAGLE MAX OC D7 8GB 제이씨현,"709,990","RTX 5060 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 281mm / 베이스클럭 : 2280 / 부스트클럭 : 2550MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : HDR 지원 , 8K 지원 , HDCP 2.3 / 3팬 / 두께 : 40mm / 백플레이트 / 제로팬(0-dB기술) / Control Center / A/S 3년",https://img.danuri.io/catalog-image/131/569/094/b3b54946562d48189b74920a14b4e908.jpg?shrink=130:130&_v=20260921080441,https://prod.danawa.com/info/?pcode=94569131&cate=112753
24,GIGABYTE,GIGABYTE AORUS 지포스 RTX 5060 ARI D7 8GB 제이씨현,"733,540","RTX 5060 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 329mm / 베이스클럭 : 2280 / 부스트클럭 : 2722MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / VRAM 대역폭 : 448 GB/s / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : 8K 지원 , HDR 지원 , HDCP 2.3 / 3팬 / 두께 : 40mm / 제로팬(0-dB기술) / 백플레이트 / LED 라이트 / Dual BIOS / A/S 4년",https://img.danuri.io/catalog-image/321/167/124/989430d5a04e40a68d7c8110705d6605.jpeg?shrink=130:130&_v=20260921132238,https://prod.danawa.com/info/?pcode=124167321&cate=112753
25,GIGABYTE,GIGABYTE 지포스 RTX 5060 UD2 OC D7 8GB Nano LP 피씨디렉트,"679,000","RTX 5060 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 182mm / 베이스클럭 : 2280 / 부스트클럭 : 2512MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : DP1.4 , HDMI2.1 , DP2.1 / 지원정보 : 8K 지원 , HDCP 2.3 , HDR 지원 / 3팬 / 두께 : 36mm / 백플레이트 / 구성품 : 일반브라켓 , LP브라켓 / A/S 3년",https://img.danuri.io/catalog-image/937/889/090/bc6c26e3f50a43e4bc2925d62c95c2e6.jpg?shrink=130:130&_v=20260921131743,https://prod.danawa.com/info/?pcode=90889937&cate=112753
26,GIGABYTE,GIGABYTE 지포스 RTX 5060 EAGLE OC ICE D7 8GB 피씨디렉트,"689,510","RTX 5060 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 208mm / 베이스클럭 : 2280 / 부스트클럭 : 2550MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : DP2.1 , HDMI2.1 / 지원정보 : HDCP 2.3 , 8K 지원 , HDR 지원 / 2팬 / 두께 : 40mm / Dual BIOS / 제로팬(0-dB기술) / 백플레이트 / A/S 3년",https://img.danuri.io/catalog-image/790/889/090/55aaa6ac2333436486d9541925792a70.jpg?shrink=130:130&_v=20260921120508,https://prod.danawa.com/info/?pcode=90889790&cate=112753
27,GIGABYTE,GIGABYTE 지포스 RTX 5060 GAMING OC D7 8GB 제이씨현,"739,350","RTX 5060 / PCIe5.0x16(at x8) / 450W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 281mm / 베이스클럭 : 2280 / 부스트클럭 : 2595MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : HDCP 2.3 , HDR 지원 , 8K 지원 / 3팬 / 두께 : 40mm / 백플레이트 / LED 라이트 / 제로팬(0-dB기술) / Dual BIOS / A/S 3년",https://img.danuri.io/catalog-image/958/892/090/222da16f621447adb3a3250d5bd2f75f.jpg?shrink=130:130&_v=20260921125619,https://prod.danawa.com/info/?pcode=90892958&cate=112753
28,GIGABYTE,GIGABYTE 지포스 RTX 5060 EAGLE OC D7 8GB 제이씨현,"707,770","RTX 5060 / PCIe5.0x16(at x8) / 450W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 208mm / 베이스클럭 : 2280 / 부스트클럭 : 2550MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : 8K 지원 , HDCP 2.3 , HDR 지원 / 2팬 / 두께 : 40mm / 제로팬(0-dB기술) / 백플레이트 / Dual BIOS / A/S 3년",https://img.danuri.io/catalog-image/949/892/090/d75628c1e339470bb80113ea92472a90.jpg?shrink=130:130&_v=20260921144343,https://prod.danawa.com/info/?pcode=90892949&cate=112753
29,GIGABYTE,GIGABYTE 지포스 RTX 5060 EAGLE OC ICE D7 8GB 제이씨현,"707,790","RTX 5060 / PCIe5.0x16(at x8) / 450W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 208mm / 베이스클럭 : 2280 / 부스트클럭 : 2550MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : DP2.1 , HDMI2.1 / 지원정보 : 8K 지원 , HDCP 2.3 , HDR 지원 / 2팬 / 두께 : 40mm / 제로팬(0-dB기술) / 백플레이트 / Dual BIOS / A/S 3년",https://img.danuri.io/catalog-image/955/892/090/8ec837a56c744f14b19d6f0cefee65fc.jpg?shrink=130:130&_v=20260921080441,https://prod.danawa.com/info/?pcode=90892955&cate=112753
30,GIGABYTE,GIGABYTE 지포스 RTX 5060 WINDFORCE OC D7 8GB 제이씨현,"702,850","RTX 5060 / PCIe5.0x16(at x8) / 450W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 199mm / 베이스클럭 : 2280 / 부스트클럭 : 2512MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : DP2.1 , HDMI2.1 / 지원정보 : HDCP 2.3 , HDR 지원 , 8K 지원 / 2팬 / 두께 : 40mm / 제로팬(0-dB기술) / 백플레이트 / A/S 3년",https://img.danuri.io/catalog-image/970/892/090/a7a7958150fe4dcf921249d350602acc.jpg?shrink=130:130&_v=20260921125019,https://prod.danawa.com/info/?pcode=90892970&cate=112753
31,GIGABYTE,GIGABYTE 지포스 RTX 5060 AERO OC D7 8GB 제이씨현,"730,000","RTX 5060 / PCIe5.0x16(at x8) / 450W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 281mm / 베이스클럭 : 2280 / 부스트클럭 : 2595MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : HDR 지원 , 8K 지원 , HDCP 2.3 / 3팬 / 두께 : 40mm / Dual BIOS / 제로팬(0-dB기술) / LED 라이트 / 백플레이트 / A/S 3년",https://img.danuri.io/catalog-image/943/892/090/724eef5fa24249cdabd5d67848e9778e.jpg?shrink=130:130&_v=20260921145959,https://prod.danawa.com/info/?pcode=90892943&cate=112753
32,GIGABYTE,GIGABYTE 지포스 RTX 5060 EAGLE OC D7 8GB 피씨디렉트,"681,470","RTX 5060 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 208mm / 베이스클럭 : 2280 / 부스트클럭 : 2550MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : DP2.1 , HDMI2.1 / 지원정보 : HDR 지원 , 8K 지원 , HDCP 2.3 / 2팬 / 두께 : 40mm / 백플레이트 / Dual BIOS / 제로팬(0-dB기술) / A/S 3년",https://img.danuri.io/catalog-image/817/889/090/6318b20dcdde41278f1827bd79f2b387.jpg?shrink=130:130&_v=20260921080622,https://prod.danawa.com/info/?pcode=90889817&cate=112753
33,GIGABYTE,GIGABYTE AORUS 지포스 RTX 5060 ARI D7 8GB 피씨디렉트,"722,830","RTX 5060 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 329mm / 베이스클럭 : 2280 / 부스트클럭 : 2722MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / VRAM 대역폭 : 448 GB/s / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : 8K 지원 , HDR 지원 , HDCP 2.3 / 3팬 / 두께 : 40mm / 제로팬(0-dB기술) / 백플레이트 / LED 라이트 / Dual BIOS / A/S 4년",https://img.danuri.io/catalog-image/612/153/124/f1bec33c488c4b0eb1fbd7d98887933d.jpeg?shrink=130:130&_v=20260921135143,https://prod.danawa.com/info/?pcode=124153612&cate=112753
34,GIGABYTE,GIGABYTE 지포스 RTX 5060 GAMING OC V2 D7 8GB 피씨디렉트,"703,260","RTX 5060 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 281mm / 베이스클럭 : 2497 / 부스트클럭 : 2602MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : HDCP 2.3 , HDR 지원 , 8K 지원 / 3팬 / 두께 : 40mm / LED 라이트 / Dual BIOS / 백플레이트 / 제로팬(0-dB기술) / A/S 3년",https://img.danuri.io/catalog-image/887/678/122/03f99f2a4436433a9188e5e202b580a0.jpeg?shrink=130:130&_v=20260921135143,https://prod.danawa.com/info/?pcode=122678887&cate=112753
35,GIGABYTE,GIGABYTE 지포스 RTX 5060 WINDFORCE MAX OC V2 D7 8GB 피씨디렉트,"676,710","RTX 5060 / PCIe5.0x16(at x8) / 450W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 199mm / 베이스클럭 : 2280 / 부스트클럭 : 2512MHz / 스트림 프로세서 : 3840 / GDDR7 / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : 8K 지원 , HDR 지원 , HDCP 2.3 / 2팬 / 두께 : 40mm / 제로팬(0-dB기술) / 백플레이트 / A/S 3년",https://img.danuri.io/catalog-image/994/805/123/e502b339cf20470aa707e7f313a8d78d.jpeg?shrink=130:130&_v=20260921144638,https://prod.danawa.com/info/?pcode=123805994&cate=112753
36,GIGABYTE,GIGABYTE 지포스 RTX 5060 GAMING OC V2 D7 8GB 제이씨현,"734,600","RTX 5060 / PCIe5.0x16(at x8) / 550W 이상 / 전원 포트 : 8핀 x1 / 가로(길이) : 281mm / 베이스클럭 : 2497 / 부스트클럭 : 2602MHz / 스트림 프로세서 : 3840 / 최대 AI TOPS : 614(FP4) / GDDR7 / 출력단자 : HDMI2.1 , DP2.1 / 지원정보 : 8K 지원 , HDR 지원 , HDCP 2.3 / 3팬 / 두께 : 40mm / 제로팬(0-dB기술) / 백플레이트 / LED 라이트 / Dual BIOS / A/S 3년",https://img.danuri.io/catalog-image/015/743/123/6b61b2de501b41b59b41b5c41d6a2c99.jpeg?shrink=130:130&_v=20260921065606,https://prod.danawa.com/info/?pcode=123743015&cate=112753
